SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700565, 2018-01-03T00:00:00, OKC @ LAL, W, 12.0, 14, 23, 0.609, 5, 8, 0.625, 0, 0, 0.0, 2, 7, 9, 10, 3.0, 3, 1, 0, 6, 3, 33, 7.0, 1, 1, 1, 1, 1, 1, 15, 5, 3, 25, 3, 78, 78, 78, 39, 33, 45, 1, 27, 11, 26, 1, 44, 69, 14
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700541, 2017-12-31T00:00:00, OKC vs. DAL, L, 12.0, 9, 20, 0.45, 1, 7, 0.143, 3, 4, 0.75, 2, 8, 10, 3, 5.0, 2, 1, 2, 5, 4, 22, -5.0, 1, 46, 46, 46, 1, 37, 54, 35, 59, 39, 67, 45, 51, 38, 39, 28, 30, 59, 55, 23, 26, 60, 30, 52, 50
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700526, 2017-12-29T00:00:00, OKC vs. MIL, L, 12.0, 10, 20, 0.5, 1, 5, 0.2, 2, 2, 1.0, 0, 10, 10, 4, 2.0, 2, 2, 3, 7, 5, 23, 8.0, 1, 46, 46, 46, 1, 28, 54, 20, 59, 67, 60, 59, 68, 1, 76, 13, 30, 41, 11, 23, 11, 74, 57, 38, 12
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700512, 2017-12-27T00:00:00, OKC vs. TOR, W, 12.0, 13, 22, 0.591, 4, 6, 0.667, 6, 10, 0.6, 3, 11, 14, 6, 2.0, 3, 3, 1, 9, 7, 36, 11.0, 1, 1, 1, 1, 1, 5, 26, 7, 8, 52, 1, 19, 14, 56, 21, 8, 10, 18, 11, 11, 3, 26, 76, 13, 6
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700496, 2017-12-25T00:00:00, OKC vs. HOU, W, 12.0, 13, 15, 0.867, 3, 5, 0.6, 1, 2, 0.5, 1, 5, 6, 7, 5.0, 2, 2, 0, 3, 5, 30, -1.0, 1, 1, 1, 1, 1, 5, 76, 1, 19, 67, 4, 71, 68, 62, 63, 63, 73, 10, 55, 23, 11, 1, 7, 38, 33
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700488, 2017-12-23T00:00:00, OKC @ UTA, W, 12.0, 10, 21, 0.476, 5, 9, 0.556, 4, 4, 1.0, 2, 5, 7, 3, 1.0, 3, 0, 0, 6, 4, 29, 8.0, 1, 1, 1, 1, 1, 28, 39, 27, 3, 17, 7, 36, 51, 1, 39, 63, 64, 59, 3, 11, 45, 1, 44, 52, 12
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700477, 2017-12-22T00:00:00, OKC vs. ATL, W, 12.0, 7, 15, 0.467, 1, 4, 0.25, 3, 10, 0.3, 2, 5, 7, 4, 8.0, 0, 2, 0, 5, 8, 18, -13.0, 1, 1, 1, 1, 1, 63, 76, 30, 59, 75, 47, 45, 14, 76, 39, 63, 64, 41, 78, 71, 11, 1, 30, 5, 75
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700460, 2017-12-20T00:00:00, OKC vs. UTA, W, 12.0, 10, 19, 0.526, 3, 6, 0.5, 11, 14, 0.786, 3, 13, 16, 6, 1.0, 1, 1, 1, 8, 7, 34, 11.0, 1, 1, 1, 1, 1, 28, 66, 15, 19, 52, 10, 1, 2, 30, 21, 1, 4, 18, 3, 49, 26, 26, 67, 13, 6
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700447, 2017-12-18T00:00:00, OKC vs. DEN, W, 12.0, 7, 20, 0.35, 2, 4, 0.5, 2, 2, 1.0, 2, 6, 8, 2, 4.0, 1, 0, 2, 3, 4, 18, -14.0, 1, 1, 1, 1, 1, 63, 54, 62, 41, 75, 10, 59, 68, 1, 39, 50, 52, 68, 43, 49, 45, 60, 7, 52, 76
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700431, 2017-12-16T00:00:00, OKC @ NYK, L, 12.0, 12, 23, 0.522, 4, 7, 0.571, 1, 2, 0.5, 2, 5, 7, 7, 1.0, 2, 3, 1, 7, 3, 29, -1.0, 1, 46, 46, 46, 1, 11, 15, 16, 8, 39, 6, 71, 68, 62, 39, 63, 64, 10, 3, 23, 3, 26, 57, 69, 33
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700421, 2017-12-15T00:00:00, OKC @ PHI, W, 12.0, 10, 23, 0.435, 2, 8, 0.25, 4, 7, 0.571, 5, 6, 11, 6, 2.0, 2, 1, 0, 5, 6, 26, -4.0, 1, 1, 1, 1, 1, 28, 15, 42, 41, 25, 47, 36, 28, 59, 7, 50, 25, 18, 11, 23, 26, 1, 30, 28, 45
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700404, 2017-12-13T00:00:00, OKC @ IND, W, 12.0, 8, 23, 0.348, 3, 7, 0.429, 3, 7, 0.429, 4, 11, 15, 4, 4.0, 2, 2, 2, 2, 6, 22, -1.0, 1, 1, 1, 1, 1, 48, 15, 63, 19, 39, 20, 45, 28, 71, 11, 8, 7, 41, 43, 23, 11, 60, 2, 28, 33
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700394, 2017-12-11T00:00:00, OKC vs. CHA, L, 12.0, 7, 22, 0.318, 0, 5, 0.0, 8, 8, 1.0, 3, 7, 10, 1, 3.0, 0, 0, 0, 3, 4, 22, -18.0, 1, 46, 46, 46, 1, 63, 26, 66, 71, 67, 71, 10, 23, 1, 21, 33, 30, 74, 27, 71, 45, 1, 7, 52, 78
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700382, 2017-12-09T00:00:00, OKC @ MEM, W, 12.0, 8, 19, 0.421, 2, 8, 0.25, 3, 7, 0.429, 3, 12, 15, 5, 3.0, 3, 2, 1, 6, 8, 21, 12.0, 1, 1, 1, 1, 1, 48, 66, 48, 41, 25, 47, 45, 28, 71, 21, 2, 7, 32, 27, 11, 11, 26, 44, 5, 5
