SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612738, BOS, Boston Celtics, 0021700456, 2017-12-20T00:00:00, BOS vs. MIA, L, 12.0, 4, 17, 0.235, 2, 11, 0.182, 5, 5, 1.0, 0, 5, 5, 3, 2.0, 1, 2, 0, 4, 4, 15, -11.0, 1, 56, 56, 56, 1, 79, 74, 79, 41, 6, 71, 27, 42, 1, 67, 77, 81, 66, 12, 48, 9, 1, 16, 48, 74
2017-18, 1610612738, BOS, Boston Celtics, 0021700442, 2017-12-18T00:00:00, BOS @ IND, W, 12.0, 8, 16, 0.5, 4, 4, 1.0, 3, 8, 0.375, 2, 8, 10, 6, 8.0, 1, 1, 0, 9, 6, 23, -8.0, 1, 1, 1, 1, 1, 58, 77, 24, 17, 75, 1, 47, 18, 76, 32, 48, 47, 29, 80, 48, 29, 1, 78, 19, 66
2017-18, 1610612738, BOS, Boston Celtics, 0021700436, 2017-12-16T00:00:00, BOS @ MEM, W, 12.0, 9, 18, 0.5, 3, 5, 0.6, 2, 2, 1.0, 4, 4, 8, 3, 6.0, 1, 1, 1, 6, 3, 23, -10.0, 1, 1, 1, 1, 1, 49, 67, 24, 25, 62, 16, 58, 66, 1, 9, 80, 71, 66, 74, 48, 29, 29, 51, 69, 72
2017-18, 1610612738, BOS, Boston Celtics, 0021700423, 2017-12-15T00:00:00, BOS vs. UTA, L, 12.0, 11, 23, 0.478, 1, 6, 0.167, 5, 5, 1.0, 1, 6, 7, 4, 1.0, 1, 0, 0, 7, 5, 28, -5.0, 1, 56, 56, 56, 1, 14, 21, 32, 67, 50, 74, 27, 42, 1, 51, 73, 75, 57, 4, 48, 55, 1, 66, 35, 61
2017-18, 1610612738, BOS, Boston Celtics, 0021700407, 2017-12-13T00:00:00, BOS vs. DEN, W, 12.0, 11, 20, 0.55, 3, 7, 0.429, 4, 5, 0.8, 1, 5, 6, 8, 3.0, 3, 1, 0, 5, 5, 29, -4.0, 1, 1, 1, 1, 1, 14, 47, 13, 25, 37, 27, 38, 42, 42, 51, 77, 77, 5, 24, 14, 29, 1, 35, 35, 58
2017-18, 1610612738, BOS, Boston Celtics, 0021700391, 2017-12-11T00:00:00, BOS @ CHI, L, 12.0, 9, 21, 0.429, 2, 7, 0.286, 1, 4, 0.25, 3, 9, 12, 3, 4.0, 0, 0, 1, 4, 7, 21, -1.0, 1, 56, 56, 56, 1, 49, 36, 49, 41, 37, 52, 72, 49, 77, 18, 36, 25, 66, 43, 69, 55, 29, 16, 12, 48
2017-18, 1610612738, BOS, Boston Celtics, 0021700386, 2017-12-10T00:00:00, BOS @ DET, W, 12.0, 11, 20, 0.55, 4, 5, 0.8, 3, 5, 0.6, 1, 11, 12, 4, 5.0, 2, 1, 0, 4, 5, 29, 7.0, 1, 1, 1, 1, 1, 14, 47, 13, 17, 62, 5, 47, 42, 65, 51, 12, 25, 57, 62, 23, 29, 1, 16, 35, 20
2017-18, 1610612738, BOS, Boston Celtics, 0021700374, 2017-12-08T00:00:00, BOS @ SAS, L, 12.0, 11, 20, 0.55, 1, 5, 0.2, 4, 6, 0.667, 3, 9, 12, 3, 3.0, 1, 0, 0, 3, 6, 27, 6.0, 1, 56, 56, 56, 1, 14, 47, 13, 67, 62, 64, 38, 28, 55, 18, 36, 25, 66, 24, 48, 55, 1, 5, 19, 26
2017-18, 1610612738, BOS, Boston Celtics, 0021700356, 2017-12-06T00:00:00, BOS vs. DAL, W, 12.0, 9, 22, 0.409, 3, 8, 0.375, 2, 2, 1.0, 0, 10, 10, 7, 2.0, 2, 3, 1, 1, 1, 23, 7.0, 1, 1, 1, 1, 1, 49, 26, 55, 25, 25, 35, 58, 66, 1, 67, 20, 47, 14, 12, 23, 2, 29, 1, 82, 20
2017-18, 1610612738, BOS, Boston Celtics, 0021700343, 2017-12-04T00:00:00, BOS vs. MIL, W, 12.0, 11, 24, 0.458, 0, 2, 0.0, 4, 6, 0.667, 5, 7, 12, 4, 3.0, 2, 0, 1, 5, 6, 26, -6.0, 1, 1, 1, 1, 1, 14, 15, 36, 81, 81, 81, 38, 28, 55, 4, 68, 25, 57, 24, 23, 55, 29, 35, 19, 64
